order_id,order_time,pickup_zip,delivery_zip,service_type,client_name,driver_id,dispatch_time,pickup_time,delivery_time,promised_eta,on_time,exception_notes,driver_idle_min,fuel_cost_usd,redelivery_flag
ORD-26411,2025-03-06 08:46:00,02194,02191,Routine,LabCorp,D017,2025-03-06 09:12:00,2025-03-06 09:38:00,,2025-03-06 13:23:00,Y,,40,26.7,0
ORD-26412,2025-02-24 09:55:00,02141,02066,SAME-DAY,Tufts Med Center,D019,2025-02-24 10:33:00,2025-02-24 10:57:00,2025-02-24 12:46:00,2025-02-24 13:18:00,Y,GPS routing error sent driver to wrong building,45,18.45,0
ORD-26413,2025/03/06 08:25,02120,02145,Stat,Northeast Labs,D030,2025-03-06 08:58:00,2025-03-06 09:41:00,2025-03-06 10:42:00,2025-03-06 09:23:00,Y,specimen labeled incorrectly by client,15,26.29,0
ORD-26414,2025/03/21 12:42,02043,02143,Stat,Cape Cod Hospital,D039,2025-03-21 13:06:00,2025-03-21 13:18:00,2025-03-21 14:41:00,2025-03-21 13:37:00,Y,,8,28.64,0
ORD-26415,2025-03-19 07:17:00,01880,02061,routine,Northeast Laboratory,D018,2025-03-19 07:31:00,2025-03-19 08:19:00,2025-03-19 10:11:00,2025-03-19 13:15:00,Y,specimen labeled incorrectly by client,36,32.79,0
ORD-26416,03-18-25 09:40 AM,02062,02048,ROUTINE,Lowell General,UNASSIGNED,2025-03-18 10:18:00,2025-03-18 10:32:00,2025-03-18 10:50:00,2025-03-18 14:09:00,N,specimen temp excursion possible - driver reports cooler malfunction,13,25.81,0
ORD-26417,2025/02/14 02:11,01852,02144,stat,Mass General Hospital,D009,2025-02-14 02:43:00,2025-02-14 03:09:00,2025-02-14 04:40:00,2025-02-14 03:02:00,Y,specimen labeled incorrectly by client,36,32.39,0
ORD-26418,02-13-25 07:51 AM,02194,02114,STAT,Mass General Hospital,D037,2025-02-13 07:55:00,2025-02-13 08:15:00,2025-02-13 09:05:00,2025-02-13 08:35:00,Y,package refused by receiving staff - no signature authority,40,27.13,0
ORD-26419,01/25/2025 16:22,01840,02195,RUSH,Mass General Hospital,D036,2025-01-25 16:47:00,2025-01-25 17:15:00,2025-01-25 18:14:00,2025-01-25 18:02:00,Y,specimen temp excursion possible - driver reports cooler malfunction,43,25.46,0
ORD-26420,03/17/2025 08:06,02141,02143,RUSH,LabCorp,D015,2025-03-17 08:38:00,2025-03-17 08:50:00,2025-03-17 10:34:00,2025-03-17 09:36:00,Y,,11,11.19,0
ORD-26421,2025/02/27 08:06,01864,02113,ROUTINE,Tufts Medical,D028,2025-02-27 08:19:00,2025-02-27 08:56:00,2025-02-27 10:48:00,2025-02-27 12:54:00,N,driver cannot locate parking at hospital,38,37.19,0
ORD-26422,2025-02-21 07:37:00,01841,02177,ROUTINE,NE Labs,D028,2025-02-21 07:55:00,2025-02-21 08:55:00,2025-02-21 09:12:00,2025-02-21 13:10:00,Y,"wrong address on manifest, corrected enroute",32,36.02,0
ORD-26423,02/10/2025 09:45,02133,02021,ROUTINE,Boston Med Ctr,D027,2025-02-10 10:16:00,2025-02-10 11:09:00,2025-02-10 11:53:00,2025-02-10 13:40:00,Y,specimen labeled incorrectly by client,38,22.27,0
ORD-26424,2025/01/06 09:22,01851,02047,RUSH,Boston Med Ctr,D024,2025-01-06 10:03:00,2025-01-06 10:28:00,2025-01-06 12:27:00,2025-01-06 11:16:00,Y,"driver ran out of dry ice, needs resupply",16,12.46,0
ORD-26425,2025-02-02 08:30:00,02071,02184,RUSH,Brigham & Women's,D005,2025-02-02 08:40:00,2025-02-02 09:11:00,,2025-02-02 09:48:00,Y,traffic accident on route 1 delay,10,28.19,0
ORD-26426,2025/03/25 09:27,02071,02132,SAME-DAY,NE Labs,D011,2025-03-25 10:12:00,2025-03-25 10:52:00,2025-03-25 12:21:00,2025-03-25 11:40:00,Y,GPS routing error sent driver to wrong building,14,8.34,0
ORD-26427,03/29/2025 19:38,02194,02150,routine,Childrens Hospital,D011,2025-03-29 20:13:00,2025-03-29 20:50:00,2025-03-29 21:19:00,2025-03-29 22:51:00,Y,"client changed pickup time, driver redirected",19,9.71,0
ORD-26428,2025-01-14 12:15:00,02194,02110,Routine,Childrens Hospital,D030,2025-01-14 12:45:00,,,2025-01-14 15:50:00,Y,"driver called in sick mid-route, reassigning trips",33,19.31,0
ORD-26429,02-08-25 09:38 AM,02186,02061,STAT,Brigham and Womens,D018,2025-02-08 10:01:00,2025-02-08 10:11:00,2025-02-08 10:32:00,2025-02-08 10:12:00,Y,redelivery needed: building locked,38,21.06,0
ORD-26430,03-21-25 03:13 AM,02054,02038,RUSH,Northeast Laboratory,D021,2025-03-21 03:48:00,2025-03-21 04:26:00,,2025-03-21 04:54:00,Y,driver cannot locate parking at hospital,5,28.58,0
ORD-26431,01-28-25 08:43 AM,02142,02151,RUSH,NE Labs,D010,2025-01-28 09:01:00,2025-01-28 09:38:00,2025-01-28 11:33:00,2025-01-28 09:47:00,Y,,40,19.45,0
ORD-26432,01/11/2025 04:48,02038,02135,RUSH,Northeast Laboratory,D020,2025-01-11 05:01:00,,2025-01-11 05:45:00,2025-01-11 06:23:00,N,,20,30.33,0
ORD-26433,03-30-25 03:56 PM,02101,02194,STAT,Emerson Hospital,D027,2025-03-30 15:59:00,2025-03-30 16:43:00,2025-03-30 17:28:00,2025-03-30 16:28:00,Y,"elevator down at 15 Elm St, driver using stairs",35,29.23,0
ORD-26434,2025-03-19 01:47:00,02148,02144,ROUTINE,Children's Hospital,D003,2025-03-19 01:52:00,2025-03-19 02:24:00,2025-03-19 02:41:00,2025-03-19 05:12:00,Y,"client changed pickup time, driver redirected",5,19.03,0
ORD-26435,02-05-25 12:55 PM,02171,02045,ROUTINE,St. Elizabeth's Medical,D012,2025-02-05 13:11:00,2025-02-05 13:21:00,2025-02-05 14:34:00,2025-02-05 16:23:00,Y,delayed at security checkpoint - id verification required,10,31.25,0
ORD-26436,2025-02-09 09:59:00,02132,02188,STAT,Labcorp Inc,D025,2025-02-09 10:09:00,2025-02-09 10:30:00,2025-02-09 12:01:00,2025-02-09 10:36:00,Y,pickup completed but paperwork missing from package,12,27.14,0
ORD-26437,2025/03/07 10:09,02035,02019,RUSH,Boston Medical Center,D026,2025-03-07 10:36:00,2025-03-07 11:14:00,2025-03-07 13:08:00,2025-03-07 11:32:00,Y,traffic accident on route 1 delay,34,22.74,0
ORD-26438,2025/03/10 11:18,01832,02125,Routine,Brigham and Womens,D019,2025-03-10 12:03:00,2025-03-10 12:17:00,2025-03-10 13:20:00,2025-03-10 15:55:00,N,GPS routing error sent driver to wrong building,18,4.53,0
ORD-26439,2025-01-16 05:29:00,01852,02052,RUSH,Emerson Hospital,D024,2025-01-16 05:43:00,2025-01-16 06:25:00,2025-01-16 07:17:00,2025-01-16 07:03:00,Y,traffic accident on route 1 delay,31,5.41,0
ORD-26440,2025-02-03 10:24:00,02127,02163,ROUTINE,Tufts Medical,D014,2025-02-03 10:51:00,2025-02-03 11:36:00,2025-02-03 13:01:00,2025-02-03 13:31:00,Y,specimen labeled incorrectly by client,36,35.34,0
ORD-26441,01-31-25 10:14 AM,01850,02071,RUSH,Brigham & Women's,D010,2025-01-31 10:55:00,2025-01-31 11:47:00,2025-01-31 12:16:00,2025-01-31 11:17:00,Y,"client called to confirm - specimen critical, needs STAT upgrade",19,5.96,0
ORD-26442,2025/02/04 04:47,01867,02019,STAT,BioReference Labs,D009,2025-02-04 05:22:00,2025-02-04 05:49:00,2025-02-04 06:24:00,2025-02-04 05:17:00,N,recipient not available at delivery location,33,30.38,0
ORD-26443,2025-03-26 04:52:00,02142,02185,ROUTINE,Cape Cod Hospital,D034,2025-03-26 05:36:00,2025-03-26 06:22:00,2025-03-26 07:09:00,2025-03-26 10:29:00,Y,"client called to confirm - specimen critical, needs STAT upgrade",8,35.65,0
ORD-26444,01/19/2025 06:07,02124,02171,Routine,Children's Hospital,D007,2025-01-19 06:45:00,2025-01-19 07:29:00,2025-01-19 09:03:00,2025-01-19 09:09:00,Y,"client changed pickup time, driver redirected",18,27.44,0
ORD-26445,02/11/2025 10:15,02104,02129,routine,Brigham & Women's,D024,2025-02-11 10:40:00,2025-02-11 11:01:00,2025-02-11 12:13:00,2025-02-11 13:41:00,Y,lab closed early today per client,43,20.85,0
ORD-26446,2025-03-14 11:05:00,02193,02131,ROUTINE,South Shore Hospital,D038,2025-03-14 11:45:00,2025-03-14 12:20:00,2025-03-14 12:41:00,2025-03-14 17:03:00,N,dispatcher note: double-check temp on this one before logging,18,4.93,1
ORD-26447,03-06-25 09:50 AM,01880,02116,Rush,South Shore Hospital,D008,2025-03-06 10:08:00,2025-03-06 10:48:00,2025-03-06 11:12:00,2025-03-06 11:07:00,Y,dispatcher note: double-check temp on this one before logging,7,24.67,0
ORD-26448,01/09/2025 08:43,02066,02066,RUSH,Tufts Med Center,D033,2025-01-09 09:00:00,2025-01-09 09:54:00,2025-01-09 10:52:00,2025-01-09 10:38:00,Y,"client called to confirm - specimen critical, needs STAT upgrade",42,32.33,0
ORD-26449,2025/01/21 11:17,02026,02026,ROUTINE,Boston Med Ctr,D022,2025-01-21 11:26:00,,2025-01-21 13:04:00,2025-01-21 15:04:00,Y,,9,32.74,0
ORD-26450,2025-02-03 16:55:00,01886,02115,routine,Brigham & Women's,D026,2025-02-03 17:00:00,2025-02-03 17:54:00,2025-02-03 18:24:00,2025-02-03 22:28:00,Y,driver cannot locate parking at hospital,11,28.73,0
ORD-26451,03/14/2025 08:14,02101,02131,Routine,St. Elizabeth's Medical,D031,2025-03-14 08:55:00,2025-03-14 09:38:00,2025-03-14 10:44:00,2025-03-14 13:53:00,N,delayed at security checkpoint - id verification required,32,14.75,0
ORD-26452,2025-03-17 12:08:00,02196,02061,STAT,Cape Cod Hospital,D012,2025-03-17 12:17:00,2025-03-17 12:57:00,2025-03-17 14:10:00,2025-03-17 12:48:00,Y,dispatcher note: double-check temp on this one before logging,10,21.53,0
ORD-26453,2025/01/10 17:13,02113,02128,SAME-DAY,Childrens Hospital,UNASSIGNED,2025-01-10 17:24:00,2025-01-10 18:04:00,2025-01-10 18:34:00,2025-01-10 19:14:00,Y,"driver vehicle breakdown, transfer to DD020 in progress",13,26.15,0
ORD-26454,2025-02-05 06:39:00,02171,02060,stat,Northeast Laboratory,D016,2025-02-05 06:53:00,2025-02-05 07:18:00,2025-02-05 09:06:00,2025-02-05 07:09:00,N,"driver ran out of dry ice, needs resupply",11,14.89,0
ORD-26455,2025/02/08 15:35,02047,02122,ROUTINE,Lowell General,UNASSIGNED,2025-02-08 15:55:00,2025-02-08 16:53:00,2025-02-08 17:39:00,2025-02-08 19:53:00,Y,called client re specimen integrity - awaiting callback,10,29.15,0
ORD-26456,2025-02-25 13:21:00,02048,02102,ROUTINE,Providence Health,D020,2025-02-25 13:55:00,2025-02-25 14:17:00,2025-02-25 15:16:00,2025-02-25 16:37:00,Y,driver reports ice on roads in reading area,7,32.33,0
ORD-26457,2025/01/19 09:20,02143,02038,ROUTINE,Tufts Med Center,D012,2025-01-19 09:47:00,2025-01-19 10:39:00,2025-01-19 11:03:00,2025-01-19 12:26:00,Y,"pickup not ready, driver waiting 15+ min",29,13.45,0
ORD-26458,03/16/2025 12:11,01886,02134,ROUTINE,South Shore Hospital,D038,2025-03-16 12:56:00,2025-03-16 13:44:00,2025-03-16 14:53:00,2025-03-16 16:39:00,Y,"driver ran out of dry ice, needs resupply",29,12.88,0
ORD-26459,01-10-25 01:34 PM,02019,02026,ROUTINE,St. Elizabeth's Medical,D020,2025-01-10 13:45:00,2025-01-10 14:36:00,2025-01-10 15:26:00,2025-01-10 16:34:00,Y,"driver called in sick mid-route, reassigning trips",16,10.79,0
ORD-26460,02/23/2025 07:51,02120,02196,ROUTINE,Mass General Hospital,D031,2025-02-23 08:17:00,2025-02-23 09:14:00,2025-02-23 09:42:00,2025-02-23 13:27:00,Y,specimen temp excursion possible - driver reports cooler malfunction,37,31.58,0
ORD-26461,02-07-25 07:15 AM,01886,02163,Same-Day,Boston Med Ctr,D022,2025-02-07 07:19:00,2025-02-07 07:46:00,2025-02-07 08:58:00,2025-02-07 09:17:00,Y,called client re specimen integrity - awaiting callback,15,33.06,0
ORD-26462,2025/03/24 18:33,02071,02026,RUSH,Tufts Medical,D001,2025-03-24 18:51:00,2025-03-24 19:28:00,2025-03-24 20:55:00,2025-03-24 20:00:00,Y,traffic accident on route 1 delay,25,32.62,0
ORD-26463,03/03/2025 10:02,01862,02198,ROUTINE,Northeast Labs,UNASSIGNED,2025-03-03 10:42:00,2025-03-03 11:29:00,2025-03-03 13:26:00,2025-03-03 15:12:00,Y,traffic accident on route 1 delay,22,29.28,0
ORD-26464,2025-03-21 13:42:00,02107,02180,rush,BioReference Labs,D017,2025-03-21 14:14:00,2025-03-21 14:50:00,2025-03-21 15:07:00,2025-03-21 15:36:00,Y,"driver stuck in traffic on 93, running ~20 min late",32,7.35,0
ORD-26465,02/04/2025 13:58,01821,02071,stat,Tufts Med Center,D029,2025-02-04 14:07:00,2025-02-04 14:42:00,2025-02-04 15:40:00,2025-02-04 14:41:00,Y,"driver stuck in traffic on 93, running ~20 min late",26,28.89,0
ORD-26466,02/25/2025 19:43,02115,02047,RUSH,Providence Health,D012,2025-02-25 19:59:00,2025-02-25 20:53:00,2025-02-25 21:44:00,2025-02-25 21:22:00,Y,GPS routing error sent driver to wrong building,41,5.12,0
ORD-26467,,02060,02171,Rush,South Shore Hospital,D015,2025-02-06 10:32:00,,2025-02-06 11:59:00,2025-02-06 11:45:00,Y,,16,19.06,0
ORD-26468,2025-03-03 16:34:00,02194,02149,routine,Boston Medical Center,D003,2025-03-03 16:45:00,2025-03-03 16:58:00,2025-03-03 17:55:00,2025-03-03 20:35:00,Y,,36,10.28,0
ORD-26469,2025-02-19 17:19:00,02171,02110,ROUTINE,Mass General Hospital,D019,2025-02-19 17:58:00,2025-02-19 18:56:00,2025-02-19 19:42:00,2025-02-19 20:32:00,Y,traffic accident on route 1 delay,25,11.89,0
ORD-26470,2025/01/12 02:05,01867,02184,ROUTINE,Labcorp Inc,D006,2025-01-12 02:47:00,,2025-01-12 04:48:00,2025-01-12 07:13:00,Y,package refused by receiving staff - no signature authority,36,22.06,0
ORD-26471,2025-03-03 04:13:00,02105,02121,STAT,Brigham and Womens,D014,2025-03-03 04:32:00,2025-03-03 05:25:00,2025-03-03 06:18:00,2025-03-03 04:51:00,Y,dispatcher note: double-check temp on this one before logging,43,29.25,0
ORD-26472,02/02/2025 08:34,01876,02129,stat,Childrens Hospital,D006,2025-02-02 09:07:00,2025-02-02 10:04:00,2025-02-02 11:50:00,2025-02-02 09:11:00,Y,,33,33.52,0
ORD-26473,03/02/2025 11:27,02104,02120,Rush,Labcorp Inc,D021,2025-03-02 11:32:00,2025-03-02 12:21:00,2025-03-02 13:41:00,2025-03-02 13:23:00,Y,,36,21.11,0
ORD-26474,02/18/2025 13:43,02035,02141,routine,South Shore Hospital,D038,2025-02-18 14:08:00,2025-02-18 14:46:00,2025-02-18 15:25:00,2025-02-18 16:50:00,Y,,20,20.1,0
ORD-26475,03/14/2025 11:01,01876,02103,Same-Day,Tufts Medical,D023,2025-03-14 11:09:00,2025-03-14 11:57:00,2025-03-14 12:51:00,2025-03-14 13:12:00,N,dispatcher note: double-check temp on this one before logging,35,26.33,1
ORD-26476,03/22/2025 12:50,02149,02106,ROUTINE,MGH,D027,2025-03-22 13:16:00,2025-03-22 13:48:00,2025-03-22 14:53:00,2025-03-22 17:04:00,Y,"pickup not ready, driver waiting 15+ min",20,36.61,0
ORD-26477,2025-02-13 13:27:00,02061,02127,SAME-DAY,Lowell General,D027,2025-02-13 13:57:00,2025-02-13 14:47:00,2025-02-13 15:06:00,2025-02-13 17:04:00,N,specimen temp excursion possible - driver reports cooler malfunction,21,33.16,0
ORD-26478,01/12/2025 05:47,02054,02019,same-day,Lowell General,D027,2025-01-12 05:54:00,2025-01-12 06:42:00,2025-01-12 07:07:00,2025-01-12 08:59:00,Y,redelivery needed: building locked,25,7.41,0
ORD-26479,2025-01-15 14:20:00,02153,02185,Routine,MGH,D005,2025-01-15 14:42:00,2025-01-15 15:11:00,2025-01-15 16:59:00,2025-01-15 17:43:00,Y,dispatcher note: double-check temp on this one before logging,31,26.91,0
ORD-26480,2025-02-06 14:46:00,02103,02048,ROUTINE,Labcorp Inc,D010,2025-02-06 15:28:00,2025-02-06 16:25:00,2025-02-06 16:42:00,2025-02-06 19:29:00,Y,"client called to confirm - specimen critical, needs STAT upgrade",42,22.15,0
ORD-26481,03/22/2025 05:45,02032,02053,stat,Cape Cod Hospital,D012,2025-03-22 06:19:00,2025-03-22 06:47:00,2025-03-22 07:56:00,2025-03-22 06:41:00,Y,specimen labeled incorrectly by client,44,10.35,0
ORD-26482,2025-01-21 05:03:00,02026,02113,ROUTINE,Labcorp Inc,UNASSIGNED,2025-01-21 05:37:00,2025-01-21 06:15:00,2025-01-21 07:09:00,2025-01-21 10:34:00,Y,driver cannot locate parking at hospital,34,21.26,0
ORD-26483,2025/01/23 08:19,02184,02119,STAT,Quest Diag,D019,2025-01-23 08:28:00,2025-01-23 09:25:00,2025-01-23 09:42:00,2025-01-23 09:12:00,N,specimen container damaged on pickup,35,32.58,0
ORD-26484,03-11-25 06:43 PM,02189,02171,Rush,Tufts Medical,D007,2025-03-11 18:59:00,2025-03-11 19:22:00,,2025-03-11 20:26:00,Y,package refused by receiving staff - no signature authority,27,11.05,0
ORD-26485,2025/02/24 15:34,02062,02130,Same-Day,Tufts Med Center,D024,2025-02-24 16:17:00,,2025-02-24 17:47:00,2025-02-24 18:15:00,Y,"client called to confirm - specimen critical, needs STAT upgrade",44,23.84,0
ORD-26486,02-09-25 02:43 PM,01845,02125,same-day,BioReference Labs,D022,2025-02-09 15:09:00,2025-02-09 15:52:00,2025-02-09 17:50:00,2025-02-09 16:57:00,Y,called client re specimen integrity - awaiting callback,44,22.52,0
ORD-26487,2025-01-14 12:19:00,02128,02113,ROUTINE,South Shore Hospital,D004,2025-01-14 12:34:00,2025-01-14 12:48:00,2025-01-14 14:11:00,2025-01-14 16:07:00,Y,"elevator down at 15 Elm St, driver using stairs",43,10.3,0
ORD-26488,2025/01/22 06:38,02128,02187,Routine,Mass General Hospital,D004,2025-01-22 07:18:00,2025-01-22 07:34:00,2025-01-22 09:23:00,2025-01-22 10:17:00,Y,traffic accident on route 1 delay,23,7.42,0
ORD-26489,02/22/2025 06:15,02191,02043,RUSH,Brigham and Womens,D005,2025-02-22 06:38:00,2025-02-22 06:50:00,2025-02-22 07:33:00,2025-02-22 07:33:00,N,driver reports ice on roads in reading area,39,28.36,0
ORD-26490,2025-03-21 23:47:00,02133,02198,RUSH,Quest Diag,D027,2025-03-22 00:17:00,2025-03-22 01:14:00,2025-03-22 01:59:00,2025-03-22 01:43:00,Y,,40,10.66,0
ORD-26491,2025/03/18 06:26,02188,02025,RUSH,Boston Med Ctr,D020,2025-03-18 06:34:00,2025-03-18 07:30:00,,2025-03-18 07:32:00,Y,pickup completed but paperwork missing from package,29,17.25,0
ORD-26492,2025/03/21 06:03,02192,02054,Routine,Emerson Hospital,D017,2025-03-21 06:14:00,2025-03-21 07:11:00,2025-03-21 09:08:00,2025-03-21 10:49:00,Y,,13,7.3,0
ORD-26493,2025-03-06 09:40:00,02139,02156,routine,Providence Health,D010,2025-03-06 09:44:00,2025-03-06 10:06:00,2025-03-06 11:28:00,2025-03-06 13:02:00,Y,"driver stuck in traffic on 93, running ~20 min late",27,9.16,0
ORD-26494,2025/03/24 13:59,02066,02191,STAT,Boston Med Ctr,D030,2025-03-24 14:05:00,2025-03-24 14:27:00,,2025-03-24 14:59:00,Y,driver reports ice on roads in reading area,22,25.13,0
ORD-26495,2025-01-18 08:12:00,02199,02118,STAT,LabCorp,D022,2025-01-18 08:26:00,2025-01-18 08:38:00,2025-01-18 10:24:00,2025-01-18 09:10:00,Y,"wrong zip code on order, corrected",6,9.44,0
ORD-26496,,02072,02106,RUSH,Northeast Labs,D012,2025-03-23 20:44:00,2025-03-23 21:20:00,2025-03-23 21:36:00,2025-03-23 22:21:00,Y,driver reports ice on roads in reading area,30,24.83,0
ORD-26497,,02190,02111,ROUTINE,Cape Cod Hospital,D022,2025-02-14 04:07:00,2025-02-14 05:01:00,,2025-02-14 08:16:00,Y,,27,9.01,0
ORD-26498,2025-03-08 12:33:00,02119,02184,Routine,Labcorp Inc,D040,2025-03-08 13:15:00,2025-03-08 13:29:00,2025-03-08 14:14:00,2025-03-08 15:46:00,Y,package refused by receiving staff - no signature authority,13,5.27,0
ORD-26499,01-13-25 11:51 PM,02019,02199,RUSH,MGH,D038,2025-01-14 00:11:00,2025-01-14 01:09:00,2025-01-14 02:49:00,2025-01-14 01:39:00,Y,"driver stuck in traffic on 93, running ~20 min late",18,11.45,0
ORD-26500,01/17/2025 15:46,02120,02021,routine,Quest Diag,D036,2025-01-17 15:59:00,2025-01-17 16:45:00,,2025-01-17 19:17:00,Y,,41,36.56,0
ORD-26501,2025-01-31 09:08:00,02130,02152,SAME-DAY,Cape Cod Hospital,D014,2025-01-31 09:51:00,2025-01-31 10:37:00,2025-01-31 10:59:00,2025-01-31 12:32:00,Y,"client changed pickup time, driver redirected",5,13.07,0
ORD-26502,2025/03/08 15:25,02121,02066,Routine,Quest Diag,D010,2025-03-08 16:05:00,2025-03-08 16:38:00,2025-03-08 17:14:00,2025-03-08 20:41:00,Y,,15,10.02,0
ORD-26503,03-11-25 06:48 PM,02121,02131,STAT,LabCorp,D028,2025-03-11 19:23:00,2025-03-11 19:54:00,2025-03-11 21:14:00,2025-03-11 19:39:00,Y,GPS routing error sent driver to wrong building,36,25.91,0
ORD-26504,03/07/2025 02:25,02176,02198,stat,MGH,D037,2025-03-07 02:48:00,2025-03-07 03:28:00,,2025-03-07 03:06:00,Y,"wrong address on manifest, corrected enroute",35,16.04,0
ORD-26505,2025/02/13 13:10,02145,02032,ROUTINE,BioReference Labs,D018,2025-02-13 13:18:00,2025-02-13 13:32:00,2025-02-13 15:14:00,2025-02-13 18:24:00,Y,,15,15.33,0
ORD-26506,01/17/2025 16:41,02133,02032,ROUTINE,MGH,D018,2025-01-17 17:23:00,2025-01-17 17:55:00,,2025-01-17 21:12:00,Y,GPS routing error sent driver to wrong building,24,24.98,0
ORD-26507,02/27/2025 12:27,02150,02102,SAME-DAY,Northeast Laboratory,D014,2025-02-27 12:52:00,2025-02-27 13:34:00,,2025-02-27 14:41:00,Y,traffic accident on route 1 delay,7,29.17,0
ORD-26508,03/16/2025 11:40,02197,02140,STAT,Tufts Med Center,D035,2025-03-16 11:56:00,2025-03-16 12:55:00,2025-03-16 13:49:00,2025-03-16 12:22:00,Y,specimen temp excursion possible - driver reports cooler malfunction,41,30.17,0
ORD-26509,2025/02/26 13:03,02176,02038,SAME-DAY,Northeast Laboratory,D014,2025-02-26 13:18:00,,2025-02-26 14:56:00,2025-02-26 15:45:00,Y,driver reports ice on roads in reading area,20,34.02,0
ORD-26510,2025-02-22 10:47:00,02197,02151,RUSH,MGH,D002,2025-02-22 11:12:00,2025-02-22 11:59:00,2025-02-22 12:45:00,2025-02-22 12:26:00,Y,"client changed pickup time, driver redirected",22,32.13,0
ORD-26511,2025-02-22 13:08:00,01840,02035,RUSH,Brigham and Womens,D020,2025-02-22 13:50:00,,2025-02-22 15:32:00,2025-02-22 14:53:00,Y,called client re specimen integrity - awaiting callback,31,25.49,0
ORD-26512,2025-03-30 07:32:00,01832,02125,same-day,LabCorp,D014,2025-03-30 08:10:00,2025-03-30 08:21:00,2025-03-30 09:07:00,2025-03-30 11:23:00,Y,package refused by receiving staff - no signature authority,10,17.44,0
ORD-26513,2025-02-24 08:38:00,02114,02043,ROUTINE,Quest Diagnostics,D001,2025-02-24 09:09:00,2025-02-24 09:58:00,,2025-02-24 13:41:00,Y,"wrong address on manifest, corrected enroute",41,35.93,0
ORD-26514,2025-03-20 11:29:00,02071,02109,STAT,Lowell General,D020,2025-03-20 11:38:00,2025-03-20 12:07:00,2025-03-20 14:03:00,2025-03-20 12:05:00,Y,GPS routing error sent driver to wrong building,22,10.46,0
ORD-26515,03-29-25 03:33 PM,02061,02047,ROUTINE,MGH,D028,2025-03-29 15:58:00,2025-03-29 16:57:00,2025-03-29 18:00:00,2025-03-29 20:36:00,N,"pickup not ready, driver waiting 15+ min",24,13.32,0
ORD-26516,01/28/2025 13:19,02163,02180,ROUTINE,Lowell General,D022,2025-01-28 13:48:00,2025-01-28 14:34:00,2025-01-28 16:31:00,2025-01-28 16:19:00,Y,driver cannot locate parking at hospital,44,6.3,0
